0.210025009,0.182795965,0.18596504,0.175202919,0.440557962,0.378860415,0.374885274,0.341797251,0.862806958,0.892225135,0.697281401,0.745868755
0.173357573,0.185795146,0.170574542,0.153229314,0.393040791,0.436715202,0.343157363,0.398616178,0.866545702,0.882204933,0.865291462,0.892715342
0.175040214,0.189452925,0.175093189,0.171869346,0.359636878,0.379962088,0.344990778,0.344717258,0.8622692,0.873212578,0.898224076,0.859114229
0.173389777,0.238918328,0.190842288,0.195336624,0.392275544,0.405148489,0.323488603,0.397873853,0.788822717,0.823584229,0.626731384,0.822776131
0.15267193,0.194195755,0.19631605,0.201296978,0.316325371,0.462145108,0.780842653,0.462912678,0.807197372,0.827580378,0.714660287,0.557271491
0.157899125,0.18503423,0.18596904,0.179558185,0.327244721,0.40134805,0.355809753,0.35931585,0.599498534,0.761276835,0.842532861,0.899637652
0.195089792,0.214107203,0.215133275,0.182556791,0.402983754,0.586824602,0.481782442,0.45867754,0.631791306,0.81964921,0.739928063,0.599470654
0.18567447,0.192506633,0.181147047,0.179392031,0.372838292,0.392679871,0.365607756,0.362379093,0.731556186,0.670222623,0.632359103,0.622607507
0.15971914,0.202165012,0.183326355,0.170715757,0.397675478,0.414504247,0.36989,0.340328913,0.8247462,0.870855969,0.880206501,0.907336963
0.167349474,0.191594498,0.175800777,0.171145233,0.340430309,0.391756669,0.354166681,0.321761079,0.888521706,0.751644932,0.864091007,0.886574848
0.1918632,0.230668405,0.158235901,0.520560102,0.489242035,0.493375774,0.399378812,2.175388986,0.763888626,0.796733442,0.627826753,0.754410406
0.219787213,0.269331024,0.300238995,0.214897291,0.445457161,0.476010172,0.389965816,0.400054151,0.883044151,0.770599205,0.81843306,0.781573759
0.172716905,0.176682426,0.23916897,0.177307918,0.33562951,0.40854436,0.485596227,0.355678834,0.80771659,0.833398152,0.76396286,0.8759687
0.185549816,0.18064417,0.201770897,0.175651154,0.332554917,0.351430103,0.700392897,0.338140682,0.873135019,0.812260959,0.753134882,0.873521977
1.744984844,0.271321945,0.294214149,0.205349071,3.909074032,0.9123488,0.407452436,0.513809415,0.843275579,0.878394322,0.888782756,0.865478998
0.161665611,0.18575686,0.19015911,0.183413686,0.362751069,0.375057931,0.383729547,0.370783947,0.859869492,0.893901217,0.912650573,0.901749584
0.166690973,0.183431129,0.172885068,0.189942522,0.333203629,0.374341207,0.354343624,0.374633398,0.832835388,0.772783677,0.773180178,0.90095564
0.326097808,0.345369733,0.186683884,0.220398578,0.572215465,0.693023803,0.450106176,0.684879744,0.588114973,0.561421906,0.706069604,0.811722045
0.16731613,0.186113704,0.16466505,0.178673367,0.337479139,0.374156608,0.330296528,0.337827835,0.904447313,0.839736655,0.899922454,0.880211403
0.695363789,0.188314295,0.230551712,0.194164744,1.216987127,0.500706624,0.543780098,0.362876837,0.775594074,0.770774447,0.768176688,0.813417894
0.162576049,0.186696927,0.168596517,0.186852829,0.336345368,0.363554588,0.330660845,0.37494949,0.856084236,0.804807044,0.758500914,0.842901321
0.182413231,0.186996625,0.169823736,0.176163115,0.33784076,0.375547238,0.343267889,0.346008932,0.889968215,0.880260312,0.904275108,0.905347277
0.172518304,0.207142245,0.171869871,0.166480729,0.32271365,0.38638993,0.346778466,0.350809825,0.859338978,0.844709649,0.87819671,0.869500452
0.281499027,0.187736593,0.205408133,0.17389647,1.052153329,0.359000947,0.515608552,0.366379996,0.753458358,0.603670132,0.723786765,0.799296
0.209531954,0.213129639,0.302140517,0.223247552,0.427846125,0.60839577,1.314668268,0.457553316,0.855031318,0.885123497,0.852277426,0.832497719
0.220986067,0.156512555,0.156632874,0.184916436,0.244564427,0.31534337,0.478379031,0.371749366,0.898952856,0.847333005,0.848215853,0.861808251
0.200643242,0.151278741,0.153257604,0.202153926,0.33341229,0.306225367,0.339501036,0.405940895,0.836060186,0.829668588,0.786320372,0.869387421
0.248171833,0.170458642,0.166136423,0.209532035,0.539857276,0.46558214,0.364105494,0.439492203,0.800207954,0.850974003,0.907943136,0.76942172
0.176815315,0.190934574,0.166744352,0.159366536,0.354721032,0.382865459,0.346999001,0.319690601,0.792288105,0.730368975,0.763973508,0.800682305
0.163288842,0.189191675,0.162522685,0.171345541,0.327764258,0.379772142,0.330310869,0.351038777,0.90216692,0.824678977,0.921268603,0.887567142
0.408271078,0.325125159,0.265120556,0.30656682,1.056257585,1.641460948,0.760766235,0.674865594,0.74356242,0.690749997,0.675608281,0.582698343
0.167513329,0.183198217,0.178692602,0.17031723,0.334048694,0.372258049,0.361942176,0.350965203,0.86139854,0.841535676,0.902919447,0.859526073
0.453768529,1.052873619,0.180808176,2.012063253,1.076112327,2.904715,0.442586323,2.596154181,0.921705986,0.910114739,0.696748614,0.841204626
0.208549716,0.188497129,0.223601886,0.17171599,0.367164658,0.377883494,0.44892976,0.355297234,0.868786888,0.855380986,0.785159556,0.83054359
0.196840557,0.308643454,1.200297067,0.209108183,0.478993103,0.565184063,1.261920891,0.428710089,0.6427537,0.475994654,0.746004082,0.628784904
0.17011809,0.18535431,0.16649025,0.173340999,0.329588854,0.366427396,0.333889851,0.354057346,0.737910769,0.859962864,0.76792994,0.766290145
0.167801975,0.184053966,0.1680352,0.173948222,0.333505113,0.392548763,0.338239927,0.341565183,0.881511241,0.892824046,0.85046122,0.843137364
0.188982249,0.187895185,0.175009484,0.151437318,0.274231523,0.464383937,0.353514175,0.41416479,0.858146291,0.897885084,0.789040515,0.874267737
0.166455894,0.185115024,0.174511596,0.180577603,0.331831107,0.383387165,0.350071921,0.342833065,0.846189588,0.73843213,0.902125799,0.893765484
0.161243297,0.191096976,0.178968315,0.172885544,0.337724675,0.383932784,0.359410344,0.361513906,0.844696196,0.817061317,0.747044913,0.855700934
0.198410291,0.192106222,0.170514036,0.178726007,0.323972447,0.366981767,0.338458289,0.361775317,0.83219146,0.887110874,0.834846063,0.878485245
0.202084209,0.193131219,0.172968907,0.176504026,0.358229696,0.402340019,0.347464749,0.351381726,0.81299296,0.884311494,0.795831578,0.729041727
0.163320789,0.198825996,0.180053502,0.18392872,0.326870368,0.360191289,0.346143344,0.373496362,0.806096931,0.824352486,0.868011501,0.891740796
0.171246739,0.190967045,0.168489439,0.177245692,0.324582275,0.373223377,0.35140036,0.361354497,0.819902588,0.791538486,0.785919393,0.731182489
0.16278983,0.180143348,0.158960651,0.175389458,0.345718855,0.368906732,0.319691027,0.354410946,0.934379996,0.77378278,0.793976688,0.86853422
0.175898497,0.186489326,0.156334518,0.168366806,0.337563164,0.373075206,0.314075278,0.359339551,0.856908418,0.891944126,0.868791726,0.900633458
0.213814065,0.182049803,0.176210667,0.184186392,0.380016466,0.376935928,0.356188248,0.372445931,0.651651616,0.673606579,0.865382645,0.805920736
0.306938078,0.36412286,1.202886397,0.487640772,0.618710647,0.744464963,2.444360216,1.05291905,0.645884449,0.775791204,0.56237759,0.622932761
0.160031541,0.200403211,0.182679807,0.163732185,0.324953445,0.402163004,0.397324058,0.330481774,0.827347421,0.82709079,0.870131313,0.852315555
1.271269573,0.33057014,1.104984117,0.482545175,2.556109138,2.999435905,3.169794611,1.38749281,0.921705986,0.833304146,0.609709483,0.810233294
0.16861491,0.17709545,0.176121305,0.173296613,0.338644387,0.355983013,0.361669913,0.347582583,0.776585348,0.890760407,0.783362765,0.76341457
0.160062989,0.197983711,0.167316309,0.180432401,0.330412946,0.406556872,0.340478367,0.349046121,0.886405749,0.852457962,0.818260876,0.915959905
0.090114088,0.207117761,0.175870725,0.17748577,0.306383112,0.379610282,0.359562553,0.352408868,0.746816583,0.797765932,0.489004023,0.810670978
0.167201602,0.182511665,0.163307799,0.171177534,0.348947062,0.3981493,0.501151271,0.382742237,0.662825954,0.627001514,0.713705558,0.78079529
0.314164533,0.259261298,0.311919724,0.281761599,0.800250208,0.727780012,0.863408818,0.910775046,0.680234154,0.869349708,0.77037189,0.80452059
0.156625611,0.177406538,0.16420033,0.172594043,0.314156765,0.355820421,0.329307944,0.346131269,0.857565041,0.89050997,0.796273263,0.867622407
0.172049528,0.195474628,0.144151725,0.174514239,0.338196429,0.393803352,0.26038031,0.352460334,0.818182012,0.855927594,0.871011644,0.794043327
0.162612054,0.190034971,0.196479673,0.18825965,0.331296069,0.380844248,0.394878493,0.458802791,0.854135711,0.881287327,0.898870839,0.884545695
0.183128335,0.230975559,0.168947582,0.178245414,0.33050141,0.46558214,0.338056143,0.363614029,0.860878655,0.855567689,0.907796679,0.894039168
0.179494547,0.196444713,0.225985668,0.191073355,0.318159511,0.499790993,1.229481157,0.427246852,0.799699069,0.805725555,0.74060777,0.609301663
0.231560753,0.283630301,1.733244951,0.215638029,0.46314324,1.564759125,1.131061754,0.428710089,0.858949716,0.813179856,0.671447935,0.781885383
0.17721752,0.1903685,0.175391825,0.159340382,0.355338013,0.360078119,0.351663223,0.340796022,0.741007199,0.868326685,0.919019203,0.879777549
0.166254936,0.191859441,0.171147626,0.180529885,0.345146422,0.363864029,0.343180469,0.347830202,0.885200129,0.859177444,0.915501791,0.867169944
0.30086147,0.27978761,1.229856965,0.764310138,0.488422052,0.918164645,1.557789535,1.692496606,0.787255942,0.610932434,0.465302175,0.731954834
0.174731702,0.257331102,0.165704754,0.183779034,0.320311098,0.37423422,0.333752042,0.286796363,0.841107592,0.894373219,0.810927308,0.754987821
0.356746802,0.343541085,0.532472899,0.560947073,1.08683166,0.86692375,4.419216961,1.443150102,0.89529815,0.809887701,0.742226487,0.845027692
0.172814623,0.185344025,0.158284464,0.177922383,0.315650182,0.367037565,0.318149676,0.352817889,0.861524118,0.783861566,0.933133131,0.815411204
0.183118517,0.189283728,0.171159498,0.168148222,0.338353777,0.389074386,0.343711376,0.326253799,0.85032351,0.866790428,0.868944316,0.913324735
0.973821799,0.678891823,1.585416968,0.942675786,4.065976665,2.860434715,2.115075725,3.316952978,0.790262035,0.857829212,0.846007099,0.809012312
0.155827458,0.347149468,0.190555247,0.240709344,0.988837438,0.677297312,0.448859476,0.731823149,0.76988457,0.673953856,0.809146999,0.752150751
0.217454315,0.374363697,0.167626131,0.194195973,0.311511543,0.360642243,0.319616356,0.37537177,0.653673111,0.757717119,0.638762001,0.887471746
0.229084757,0.192853089,0.19273272,0.195364664,0.561418737,0.389577776,0.83400824,0.372042173,0.87484204,0.81671949,0.757609221,0.838882778
0.169723175,0.190103082,0.148712387,0.188831247,0.343500228,0.449238574,0.297418338,0.428577288,0.775894054,0.880856924,0.766488732,0.810935431
0.212754625,0.229461043,0.186542918,0.316604895,0.397043718,0.385813573,0.480123404,0.291055229,0.870488853,0.773052168,0.703066877,0.827551581
0.16366637,0.189926787,0.167900008,0.179204784,0.345161199,0.381197743,0.333239727,0.360026646,0.83007238,0.831934992,0.794388315,0.750392365
0.199910302,0.248577273,0.193034367,0.190993994,0.406406796,0.771640952,2.881648407,0.422222754,0.510926676,0.59416802,0.820809659,0.792661881
0.170919846,0.222485645,0.213441856,0.18970914,0.397134809,0.424560117,0.448948357,0.3288859,0.724556116,0.818754774,0.868338108,0.807392128
0.196905682,0.224410302,0.174148781,0.182808236,0.368743067,0.410135654,0.364463105,0.363464531,0.760630139,0.720643636,0.789782642,0.820911486
0.170070338,0.188884957,0.181139988,0.174147934,0.330202301,0.381238447,0.367339348,0.352787194,0.763130719,0.868604985,0.804827551,0.877402315
0.550909049,0.591611473,0.210815872,0.300318359,1.146627479,0.408032199,0.430073575,2.435843444,0.600931779,0.847365011,0.726296707,0.854502596
0.176471342,0.272045171,0.171406987,0.162026969,0.504852956,0.687886605,0.357856507,0.447029212,0.600145059,0.867567115,0.753234068,0.752150751
0.168313063,0.183910656,0.184021482,0.175651154,0.31387901,0.397763732,0.636528304,0.390464349,0.848840685,0.755908585,0.710641074,0.805592957
0.186927052,0.16116163,0.174537361,0.194399251,0.34853025,0.416822991,0.33077088,0.380125988,0.665340348,0.825772908,0.756320963,0.793916736
0.334839332,0.585775143,1.079637716,3.97933579,1.448500706,3.494355522,1.63725895,2.59314049,0.845390594,0.730966444,0.746830323,0.703374549
0.17027231,0.186169079,0.163265421,0.17910408,0.346294928,0.374330194,0.32612971,0.36065708,0.82379472,0.787102891,0.80739159,0.875930543
0.216431905,0.299890261,0.187002639,0.266229852,0.464211222,0.940221628,0.337310305,0.581983621,0.597761373,0.555333568,0.750896864,0.539642481
0.167721115,0.206116625,0.171448631,0.141913928,0.368047954,0.354106372,0.345153479,0.359106998,0.8518011,0.873855098,0.850826676,0.841317758
0.177370159,0.182141267,0.178261018,0.230320664,0.337560528,0.385735417,0.397972424,0.30924926,0.785333078,0.654807868,0.688464439,0.723931772
0.378726867,0.340813922,0.302140517,0.221783371,0.535150468,0.544052536,1.357794811,0.359015363,0.722836667,0.674319555,0.881478729,0.543670759
0.172826608,0.18452012,0.179306955,0.178496741,0.329273946,0.38499221,0.362924824,0.354316727,0.885095751,0.864671277,0.75689989,0.852714684
0.178221201,0.197174789,0.168792805,0.197517148,0.330697666,0.404621833,0.346644553,0.45831091,0.871941915,0.897278994,0.913011566,0.885592038
0.160849818,0.187629689,0.166154312,0.174519983,0.491316593,0.376387766,0.333973664,0.333423944,0.916820926,0.877061166,0.820192405,0.772888299
0.247257513,0.218368104,0.285656955,0.195151526,0.519166366,0.437955088,0.569295496,0.391573144,0.658446266,0.776801784,0.687124787,0.714619993
0.102133656,0.288572667,0.178445897,0.198301719,0.321744713,0.364858927,0.375916879,0.446468392,0.849651499,0.854638858,0.796075571,0.618160636
0.180603027,0.202832723,0.187992484,0.180145154,0.330042396,0.387842919,0.595245382,0.365631402,0.802443883,0.855028008,0.831998752,0.779466939
0.146828042,0.231862731,0.196809011,0.209867561,0.412894956,0.464725278,0.42886179,0.478686158,0.736853002,0.795598436,0.857296227,0.60803098
0.174947906,0.187730025,0.156262816,0.177069471,0.323651715,0.377517053,0.326650343,0.361522631,0.810660606,0.861296292,0.789632884,0.763013033
0.152102957,0.181093466,0.166744352,0.173698879,0.30524913,0.363168279,0.334523713,0.348407349,0.871690441,0.850506262,0.848997351,0.863377198
0.185828143,0.199823752,0.153614037,0.181684047,0.45754455,0.386920945,0.332444679,0.576765487,0.567784487,0.700472187,0.646486949,0.841900546
0.18919746,0.191204614,0.214547018,0.191958091,0.34236315,0.360919932,0.430337367,0.424831562,0.813040541,0.834483449,0.880601216,0.898057126
0.183534151,0.185586596,0.177033514,0.191866639,0.327676503,0.333048176,0.356462825,0.367205409,0.832919218,0.799956983,0.909009291,0.825406587
0.157799007,0.1870246,0.16776497,0.183783343,0.328926942,0.376395593,0.357344276,0.368839365,0.785702248,0.857648524,0.772965395,0.763010391
0.161961619,0.184977779,0.180235292,0.181613297,0.329582804,0.38389978,0.361669913,0.364397261,0.898068029,0.811553953,0.830702675,0.747008782
0.192061201,0.178814096,0.183884215,0.16261927,0.370380807,0.358821989,0.342436106,0.329781391,0.847068038,0.787660118,0.853859226,0.874589854
0.170680993,0.204043128,0.258922854,0.191983678,0.40232678,0.478659819,0.523401653,0.666290598,0.761369697,0.703128684,0.819514536,0.822310753
0.21182487,0.338169566,0.175186686,0.14755003,0.356809066,0.448128866,0.35561879,0.367304698,0.75072783,0.795967659,0.664401159,0.787523899
0.201535863,0.235701456,0.171701149,0.354184011,0.628838599,0.453223033,0.337301102,0.715376027,0.855769816,0.879258411,0.75908545,0.780225967
0.172823403,0.211405139,0.168956252,0.170316716,0.344996894,0.424876832,0.399023039,0.34357328,0.878254735,0.860113079,0.91555986,0.826730355
0.166351656,0.193578673,0.179030995,0.173348943,0.328194633,0.370613075,0.316344875,0.354554446,0.807193814,0.861543416,0.842945711,0.798904503
0.178167795,0.191643211,0.178820876,0.175901528,0.346703323,0.37865199,0.357828998,0.355132924,0.798264319,0.850165003,0.755709552,0.848408578
0.179371475,0.185203893,0.214868624,0.182241165,0.33313067,0.377323554,0.335114507,0.371415204,0.776706129,0.89321377,0.830428165,0.818584133
0.17235024,0.195988352,0.163010051,0.234872099,0.373281398,0.377947537,0.330707539,0.310409002,0.811465313,0.856950388,0.875435215,0.923163379
